Catalogue_Num,Specimen_Number,Pit,Level_min,Level_max,Drawer,Higher_Classification,Family,Genus,Element,NISP,Details,Notes,Quadrant
41229,29012,1C,210,215,2.00E+04,lizard,,,dentary,1,1R,"tricuspid,  eroded tooth crowns and shaft",NA
41229,29013,1C,210,215,2.00E+04,lizard,,,femur,2,2L,NA,NA
41229,29014,1C,210,215,2.00E+04,lizard,,,frontal,1,1L,NA,NA
41229,29015,1C,210,215,2.00E+04,lizard,,,frontal,1,NA,NA,NA
41229,29016,1C,210,215,2.00E+04,lizard,,,frontal,1,NA,NA,NA
41229,29017,1C,210,215,2.00E+04,lizard,,,humerus,1,1L,NA,NA
41229,29018,1C,210,215,2.00E+04,lizard,,,humerus,1,1R,NA,NA
41229,29019,1C,210,215,2.00E+04,lizard,,,jugal,1,1R,NA,NA
41229,29020,1C,210,215,2.00E+04,lizard,,,jugal,1,1R,NA,NA
41229,29021,1C,210,215,2.00E+04,lizard,,,maxilla,1,1R,"tricuspid, slightly eroded tooth crowns",NA
41229,29022,1C,210,215,2.00E+04,lizard,,,maxilla,1,1L,NA,NA
41229,29023,1C,210,215,2.00E+04,lizard,,,maxilla,1,1R,"wide teeth, tricuspid",NA
41229,29024,1C,210,215,2.00E+04,lizard,,,maxilla,1,1R,NA,NA
41229,29025,1C,210,215,2.00E+04,lizard,,,osteoderm,12,NA,NA,NA
41229,29026,1C,210,215,2.00E+04,lizard,,,parietal,1,NA,NA,NA
41229,29027,1C,210,215,2.00E+04,lizard,,,pelvis,2,2L,NA,NA
41229,29028,1C,210,215,2.00E+04,lizard,,,postorbital,1,NA,NA,NA
41229,29029,1C,210,215,2.00E+04,lizard,,,scapulocorocoid,1,1L,NA,NA
41229,29030,1C,210,215,2.00E+04,lizard,,,surangular_articular,1,1R,NA,NA
41229,29031,1C,210,215,2.00E+04,lizard,,,surangular,3,3L,NA,NA
41229,29032,1C,210,215,2.00E+04,lizard,,,vertebra,23,NA,NA,NA
41229,29033,1C,210,215,2.00E+04,lizard,,,vertebra,7,NA,NA,NA
41229,29034,1D/E,210,215,2.00E+04,lizard,,,axis,2,NA,NA,NA
41229,29035,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1L,"burned, closed mk, no tubercle",NA
41229,29036,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1L,"closed mk, no tubercle",NA
41229,29037,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1L,"closed mk, no tubercle",NA
41229,29038,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1R,"closed mk, no tubercle",NA
41229,29039,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1R,"closed mk, no tubercle",NA
41229,29040,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1R,closed mk,NA
41229,29041,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1R,"closed mk, no tubercle",NA
41229,29042,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1R,NA,NA
41229,29043,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1L,NA,NA
41229,29044,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1L,NA,NA
41229,29045,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1L,NA,NA
41229,29046,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1L,NA,NA
41229,29047,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1L,NA,NA
41229,29048,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1L,"unicuspid,  slightly eroded crowns",NA
41229,29049,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1R,"burned, closed mk, no tubercle",NA
41229,29050,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1R,NA,NA
41229,29051,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1R,NA,NA
41229,29052,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1R,NA,NA
41229,29053,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1R,burned,NA
41229,29054,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1R,"wide teeth, tricuspid",NA
41229,29055,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1R,NA,NA
41229,29056,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1L,NA,NA
41229,29057,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1L,"wide teeth, tricuspid",NA
41229,29058,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1R,NA,NA
41229,29059,1D/E,210,215,2.00E+04,lizard,,,dentary,1,1R,"unicuspid, recurved teeth",NA
41229,29060,1D/E,210,215,2.00E+04,lizard,,,femur,1,1L,NA,NA
41229,29061,1D/E,210,215,2.00E+04,lizard,,,femur,14,14R,NA,NA
41229,29062,1D/E,210,215,2.00E+04,lizard,,,femur,2,2R,NA,NA
41229,29063,1D/E,210,215,2.00E+04,lizard,,,femur,21,21L,NA,NA
41229,29064,1D/E,210,215,2.00E+04,lizard,,,femur,1,1L,NA,NA
41229,29065,1D/E,210,215,2.00E+04,lizard,,,frontal,1,NA,NA,NA
41229,29066,1D/E,210,215,2.00E+04,lizard,,,frontal,1,NA,NA,NA
41229,29067,1D/E,210,215,2.00E+04,lizard,,,frontal,1,NA,NA,NA
41229,29068,1D/E,210,215,2.00E+04,lizard,,,frontal,1,NA,NA,NA
41229,29069,1D/E,210,215,2.00E+04,lizard,,,frontal,1,NA,NA,NA
41229,29070,1D/E,210,215,2.00E+04,lizard,,,frontal,1,NA,NA,NA
41229,29071,1D/E,210,215,2.00E+04,lizard,,,frontal,1,NA,NA,NA
41229,29072,1D/E,210,215,2.00E+04,lizard,,,humerus,13,13L,NA,NA
41229,29073,1D/E,210,215,2.00E+04,lizard,,,humerus,8,8L,NA,NA
41229,29074,1D/E,210,215,2.00E+04,lizard,,,humerus,7,7R,3 burned,NA
41229,29075,1D/E,210,215,2.00E+04,lizard,,,humerus,3,3R,NA,NA
41229,29076,1D/E,210,215,2.00E+04,lizard,,,humerus,1,1L,burned,NA
41229,29077,1D/E,210,215,2.00E+04,lizard,,,jugal,1,1L,NA,NA
41229,29078,1D/E,210,215,2.00E+04,lizard,,,jugal,1,1R,NA,NA
41229,29079,1D/E,210,215,2.00E+04,lizard,,,maxilla,1,1L,"wide teeth, tricuspid",NA
41229,29080,1D/E,210,215,2.00E+04,lizard,,,maxilla,1,1L,"wide teeth, tricuspid",NA
41229,29081,1D/E,210,215,2.00E+04,lizard,,,maxilla,1,1L,eroded crown,NA
41229,29082,1D/E,210,215,2.00E+04,lizard,,,maxilla,1,1L,burned,NA
41229,29083,1D/E,210,215,2.00E+04,lizard,,,maxilla,1,1L,NA,NA
41229,29084,1D/E,210,215,2.00E+04,lizard,,,maxilla,1,1R,NA,NA
41229,29085,1D/E,210,215,2.00E+04,lizard,,,maxilla,1,1L,burned,NA
41229,29086,1D/E,210,215,2.00E+04,lizard,,,maxilla,1,1R,NA,NA
41229,29087,1D/E,210,215,2.00E+04,lizard,,,maxilla,1,1R,NA,NA
41229,29088,1D/E,210,215,2.00E+04,lizard,,,maxilla,1,1R,NA,NA
41229,29089,1D/E,210,215,2.00E+04,lizard,,,maxilla,1,1R,NA,NA
41229,29090,1D/E,210,215,2.00E+04,lizard,,,maxilla,1,1R,NA,NA
41229,29091,1D/E,210,215,2.00E+04,lizard,,,osteoderm,1,NA,NA,NA
41229,29092,1D/E,210,215,2.00E+04,lizard,,,pelvis,1,1R,NA,NA
41229,29093,1D/E,210,215,2.00E+04,lizard,,,pelvis,1,1R,NA,NA
41229,29094,1D/E,210,215,2.00E+04,lizard,,,phalanges,1,NA,NA,NA
41229,29095,1D/E,210,215,2.00E+04,lizard,,,premaxilla,1,NA,NA,NA
41229,29096,1D/E,210,215,2.00E+04,lizard,,,premaxilla,1,NA,NA,NA
41229,29097,1D/E,210,215,2.00E+04,lizard,,,scapulocorocoid,1,1L,burned,NA
41229,29098,1D/E,210,215,2.00E+04,lizard,,,scapulocorocoid,4,4R,NA,NA
41229,29099,1D/E,210,215,2.00E+04,lizard,,,scapulocorocoid,2,2R,NA,NA
41229,29100,1D/E,210,215,2.00E+04,lizard,,,tibia,8,NA,NA,NA
41229,29101,1D/E,210,215,2.00E+04,lizard,,,tibia,4,NA,NA,NA
41229,29102,1D/E,210,215,2.00E+04,lizard,,,vertebra,33,NA,NA,NA
41229,29103,1D/E,210,215,2.00E+04,lizard,,,vertebra,71,NA,NA,NA
41229,29104,1D/E,210,215,2.00E+05,lizard,,,tibia,3,NA,NA,NA
41229,29105,1D/E,210,215,2.00E+05,lizard,,,ulna,1,NA,NA,NA
41229,29106,1D/E,210,215,2.00E+05,lizard,,,humerus,2,2L,NA,NA
41229,29107,1D/E,210,215,2.00E+05,lizard,,,humerus,2,2L,NA,NA
41229,29108,1D/E,210,215,2.00E+05,lizard,,,humerus,2,2R,NA,NA
41229,29109,1D/E,210,215,2.00E+05,lizard,,,humerus,3,3R,NA,NA
41229,29110,1D/E,210,215,2.00E+05,lizard,,,humerus,1,1R,NA,NA
41229,29111,1D/E,210,215,2.00E+05,lizard,,,femur,2,2L,NA,NA
41229,29112,1D/E,210,215,2.00E+05,lizard,,,femur,4,4R,NA,NA
41229,29113,1D/E,210,215,2.00E+05,lizard,,,pelvis,5,5L,NA,NA
41229,29114,1D/E,210,215,2.00E+05,lizard,,,pelvis,1,1L,NA,NA
41229,29115,1D/E,210,215,2.00E+05,lizard,,,pelvis,1,1L,NA,NA
41229,29116,1D/E,210,215,2.00E+05,lizard,,,pelvis,1,1L,NA,NA
41229,29117,1D/E,210,215,2.00E+05,lizard,,,pelvis,1,1R,NA,NA
41229,29118,1D/E,210,215,2.00E+05,lizard,,,pelvis,1,1R,NA,NA
41229,29119,1D/E,210,215,2.00E+05,lizard,,,humerus,1,1R,NA,NA
41229,29120,1D/E,210,215,2.00E+05,lizard,,,humerus,1,1R,NA,NA
41229,29121,1D/E,210,215,2.00E+05,lizard,,,humerus,1,1R,NA,NA
41229,29122,1D/E,210,215,2.00E+05,lizard,,,coronoid,1,1R,NA,NA
41229,29123,1D/E,210,215,2.00E+05,lizard,,,scapulocorocoid,4,4L,NA,NA
41229,29124,1D/E,210,215,2.00E+05,lizard,,,scapulocorocoid,2,2L,NA,NA
41229,29125,1D/E,210,215,2.00E+05,lizard,,,scapulocorocoid,11,11R,NA,NA
41229,29126,1D/E,210,215,2.00E+05,lizard,,,scapulocorocoid,2,2R,NA,NA
41229,29160,1D/E,210,215,2.00E+05,lizard,,,pelvis,3,3R,NA,NA
41229,29161,1D/E,210,215,2.00E+05,lizard,,,pelvis,1,1R,NA,NA
41229,29162,1D/E,210,215,2.00E+05,lizard,,,prefrontal,1,1R,NA,NA
41229,29163,1D/E,210,215,2.00E+05,lizard,,,pterygoid,1,1R,NA,NA
41229,29164,1D/E,210,215,2.00E+05,lizard,,,jugal,3,3R,NA,NA
41229,29165,1D/E,210,215,2.00E+05,lizard,,,jugal,1,1R,NA,NA
41229,29167,1D/E,210,215,2.00E+05,lizard,,,jugal,1,1R,NA,NA
41229,29168,1D/E,210,215,2.00E+05,lizard,,,jugal,1,1R,burned,NA
41229,29169,1D/E,210,215,2.00E+05,lizard,,,surangular_articular,2,2L,NA,NA
41229,29170,1D/E,210,215,2.00E+05,lizard,,,surangular,1,1L,NA,NA
41229,29171,1D/E,210,215,2.00E+05,lizard,,,surangular,2,2R,NA,NA
41229,29172,1D/E,210,215,2.00E+05,lizard,,,frontal,6,NA,NA,NA
41229,29173,1D/E,210,215,2.00E+05,lizard,,,frontal,2,NA,NA,NA
41229,29174,1D/E,210,215,2.00E+05,lizard,,,frontal,3,NA,NA,NA
41229,29175,1D/E,210,215,2.00E+05,lizard,,,parietal,7,NA,NA,NA
41229,29176,1D/E,210,215,2.00E+05,lizard,,,parietal,8,NA,NA,NA
41229,29177,1D/E,210,215,2.00E+05,lizard,,,parietal,2,NA,NA,NA
41229,29178,1D/E,210,215,2.00E+05,lizard,,,scapulocorocoid,1,1R,NA,NA
41229,29179,1D/E,210,215,2.00E+05,lizard,,,premaxilla,1,NA,NA,NA
41229,29180,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,"closed mk, no tubercle",NA
41229,29181,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,missing most teeth,NA
41229,29182,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,3 teeth missing tops,NA
41229,29183,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,NA,NA
41229,29184,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,NA,NA
41229,29185,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,NA,NA
41229,29186,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,NA,NA
41229,29187,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,NA,NA
41229,29188,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,NA,NA
41229,29189,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,NA,NA
41229,29190,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,NA,NA
41229,29191,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,burned,NA
41229,29192,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,NA,NA
41229,29193,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,burned,NA
41229,29194,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,NA,NA
41229,29195,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29196,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29197,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29198,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29199,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,292,1,150,165,2D1,lizard,,,dentary,1,1L,"tricuspid, slightly eroded tooth crowns",NA
41229,29200,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29201,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29202,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,some teeth covered in travertine,NA
41229,29203,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29204,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,burned,NA
41229,29205,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29206,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29207,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29208,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29209,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29210,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29211,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29212,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29213,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,NA,NA
41229,29214,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29215,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29216,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29217,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29218,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29219,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29220,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29221,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,burned,NA
41229,29222,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29223,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29224,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29225,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29226,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29227,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29228,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29229,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29230,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29231,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29232,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,burned,NA
41229,29233,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29234,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29235,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29236,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29237,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29238,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29239,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29240,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29241,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29242,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29243,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29244,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29245,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29246,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29247,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29248,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,"sharp, recurved teeth",NA
41229,29249,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29250,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29251,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1L,NA,NA
41229,29252,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29253,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,NA,NA
41229,29254,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1R,"burned, closed mk, no tubercle",NA
41229,29255,1D/E,210,215,2.00E+05,lizard,,,dentary,1,1L,NA,NA
41229,29256,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29257,1D/E,210,215,2.00E+05,lizard,,,maxilla,1,1R,NA,NA
41229,29258,1D/E,215,220,2.00E+06,lizard,,,tibia,1,NA,NA,NA
41229,29259,1D/E,215,220,2.00E+06,lizard,,,dentary,1,1L,a.i.a.f notch present,NA
41229,29260,1D/E,215,220,2.00E+06,lizard,,,dentary,1,1R,NA,NA
41229,29261,1D/E,215,220,2.00E+06,lizard,,,dentary,1,1R,NA,NA
41229,29262,1D/E,215,220,2.00E+06,lizard,,,dentary,1,1R,NA,NA
41229,29263,1D/E,215,220,2.00E+06,lizard,,,maxilla,1,1L,"weak tricuspid, assymetric pa.pr",NA
41229,29264,1D/E,215,220,2.00E+06,lizard,,,dentary,1,1R,NA,NA
41229,29265,1D/E,215,220,2.00E+06,lizard,,,dentary,1,1R,"closed mk, no tubercle",NA
41229,29266,1D/E,215,220,2.00E+06,lizard,,,scapulocorocoid,1,1R,NA,NA
41229,29267,1D/E,215,220,2.00E+06,lizard,,,squamosal,1,1L,NA,NA
41229,29268,1D/E,215,220,2.00E+06,lizard,,,frontal,1,NA,NA,NA
41229,29269,1D/E,215,220,2.00E+06,lizard,,,frontal,1,NA,NA,NA
41229,29270,1D/E,215,220,2.00E+06,lizard,,,frontal,1,NA,NA,NA
41229,29271,1D/E,215,220,2.00E+06,lizard,,,surangular_articular,1,1L,NA,NA
41229,29272,1D/E,215,220,2.00E+06,lizard,,,quadrate,1,1R,missing part of conch,NA
41229,29273,1D/E,215,220,2.00E+06,lizard,,,humerus,1,1R,NA,NA
41229,29274,1D/E,215,220,2.00E+06,lizard,,,parietal,1,1R,NA,NA
41229,29275,1D/E,215,220,2.00E+06,lizard,,,parietal,1,1L,NA,NA
41229,29276,1D/E,215,220,2.00E+06,lizard,,,parietal,1,NA,NA,NA
41229,29277,1D/E,215,220,2.00E+06,lizard,,,pelvis,1,1L,NA,NA
41229,29278,1D/E,215,220,2.00E+06,lizard,,,pelvis,8,8R,NA,NA
41229,29279,1D/E,215,220,2.00E+06,lizard,,,pelvis,1,1R,NA,NA
41229,29280,1D/E,215,220,2.00E+06,lizard,,,tibia,1,NA,NA,NA
41229,29281,1D/E,215,220,2.00E+06,lizard,,,femur,2,2L,NA,NA
41229,29282,1D/E,215,220,2.00E+06,lizard,,,femur,2,2L,NA,NA
41229,29283,1D/E,215,220,2.00E+06,lizard,,,femur,2,2L,NA,NA
41229,29284,1D/E,215,220,2.00E+06,lizard,,,femur,1,1R,NA,NA
41229,29285,1C,215,220,2.00E+06,lizard,,,femur,1,1L,NA,NA
41229,29286,1C,215,220,2.00E+06,lizard,,,femur,1,1R,NA,NA
41229,29287,1C,215,220,2.00E+06,lizard,,,humerus,2,2R,NA,NA
41229,29288,1C,215,220,2.00E+06,lizard,,,pelvis,1,1R,NA,NA
41229,29289,1C,215,220,2.00E+06,lizard,,,pelvis,1,1R,NA,NA
41229,29290,1D/E,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29291,1D/E,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29292,1D/E,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29293,1D/E,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29294,1D/E,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29295,1D/E,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29296,1D/E,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29297,1D/E,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29298,1D/E,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29299,1D/E,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29300,1D/E,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29301,1D/E,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29302,1D/E,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29303,1D/E,220,225,2.00E+07,lizard,,,pelvis,1,1R,NA,NA
41229,29304,1D/E,220,225,2.00E+07,lizard,,,dentary,1,1L,NA,NA
41229,29305,1D/E,220,225,2.00E+07,lizard,,,dentary,1,1L,NA,NA
41229,29306,1D/E,220,225,2.00E+07,lizard,,,dentary,1,1L,NA,NA
41229,29307,1D/E,220,225,2.00E+07,lizard,,,dentary,1,1R,burned,NA
41229,29308,1D/E,220,225,2.00E+07,lizard,,,dentary,1,1R,NA,NA
41229,29309,1D/E,220,225,2.00E+07,lizard,,,dentary,1,1R,NA,NA
41229,29310,1D/E,220,225,2.00E+07,lizard,,,dentary,1,1R,NA,NA
41229,29311,1D/E,220,225,2.00E+07,lizard,,,dentary,1,1R,NA,NA
41229,29312,1D/E,220,225,2.00E+07,lizard,,,dentary,1,1R,NA,NA
41229,29313,1D/E,220,225,2.00E+07,lizard,,,dentary,1,1R,NA,NA
41229,29314,1D/E,220,225,2.00E+07,lizard,,,maxilla,1,1L,NA,NA
41229,29315,1D/E,220,225,2.00E+07,lizard,,,maxilla,1,1L,NA,NA
41229,29316,1D/E,220,225,2.00E+07,lizard,,,dentary,1,1L,"closed mk, no tubercle",NA
41229,29317,1D/E,220,225,2.00E+07,lizard,,,dentary,1,1L,"closed mk, no tubercle",NA
41229,29318,1D/E,220,225,2.00E+07,lizard,,,dentary,1,1L,"closed mk, no tubercle",NA
41229,29319,1D/E,220,225,2.00E+07,lizard,,,dentary,1,1L,"closed mk, no tubercle",NA
41229,29320,1D/E,220,225,2.00E+07,lizard,,,maxilla,1,1L,NA,NA
41229,29321,1D/E,220,225,2.00E+07,lizard,,,maxilla,1,1L,NA,NA
41229,29322,1D/E,220,225,2.00E+07,lizard,,,maxilla,1,1R,NA,NA
41229,29323,1D/E,220,225,2.00E+07,lizard,,,humerus,4,4R,NA,NA
41229,29324,1D/E,220,225,2.00E+07,lizard,,,scapulocorocoid,2,2L,NA,NA
41229,29325,1D/E,220,225,2.00E+07,lizard,,,scapulocorocoid,1,1R,NA,NA
41229,29326,1C,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29327,1C,220,225,2.00E+07,lizard,,,maxilla,1,1L,NA,NA
41229,29328,1C,220,225,2.00E+07,lizard,,,dentary,1,1R,no teeth preserved,NA
41229,29329,1C,220,225,2.00E+07,lizard,,,dentary,1,1R,NA,NA
41229,29330,1C,220,225,2.00E+07,lizard,,,dentary,1,1R,NA,NA
41229,29331,1C,220,225,2.00E+07,lizard,,,dentary,1,1R,NA,NA
41229,29332,1C,220,225,2.00E+07,lizard,,,dentary,1,1R,NA,NA
41229,29333,1C,220,225,2.00E+07,lizard,,,dentary,1,1R,NA,NA
41229,29334,1C,220,225,2.00E+07,lizard,,,dentary,1,1R,NA,NA
41229,29335,1C,220,225,2.00E+07,lizard,,,maxilla,1,1L,burned,NA
41229,29336,1C,220,225,2.00E+07,lizard,,,maxilla,1,1L,NA,NA
41229,29337,1C,220,225,2.00E+07,lizard,,,femur,1,1R,NA,NA
41229,29338,1C,220,225,2.00E+07,lizard,,,humerus,1,1L,NA,NA
41229,29339,1C,220,225,2.00E+07,lizard,,,humerus,1,1L,NA,NA
41229,29340,1C,220,225,2.00E+07,lizard,,,humerus,1,1R,NA,NA
41229,29341,1C,220,225,2.00E+07,lizard,,,surangular,1,1L,no lat horns,NA
41229,29342,1C,220,225,2.00E+07,lizard,,,surangular,1,1L,NA,NA
41229,29343,1C,220,225,2.00E+07,lizard,,,parietal,1,1R,NA,NA
41229,29344,1C,220,225,2.00E+07,lizard,,,parietal,1,1R,NA,NA
41229,29345,1C,220,225,2.00E+07,lizard,,,scapulocorocoid,1,1R,NA,NA
41229,29346,1C,220,225,2.00E+07,lizard,,,scapulocorocoid,1,1R,NA,NA
41229,29347,1C,220,225,2.00E+07,lizard,,,frontal,1,NA,NA,NA
41229,29348,1D/E,225,230,2.00E+08,lizard,,,pelvis,1,1L,NA,NA
41229,29349,1D/E,225,230,2.00E+08,lizard,,,pelvis,1,1R,NA,NA
41229,29350,1D/E,225,230,2.00E+08,lizard,,,humerus,1,1L,NA,NA
41229,29351,1D/E,225,230,2.00E+08,lizard,,,humerus,3,3R,NA,NA
41229,29352,1D/E,225,230,2.00E+08,lizard,,,femur,1,1R,NA,NA
41229,29353,1D/E,225,230,2.00E+08,lizard,,,maxilla,1,1L,NA,NA
41229,29354,1D/E,225,230,2.00E+08,lizard,,,dentary,1,1L,NA,NA
41229,29355,1D/E,225,230,2.00E+08,lizard,,,frontal,1,NA,NA,NA
41229,29356,1D/E,225,230,2.00E+08,lizard,,,frontal,1,NA,NA,NA
41229,29357,1D/E,225,230,2.00E+08,lizard,,,frontal,1,NA,burned,NA
41229,29358,1D/E,225,230,2.00E+08,lizard,,,frontal,1,NA,NA,NA
